Time,User,Target
8308,1858.1316,1069.4663
8319,1857.8646,1071.033
8327,1858.1316,1072.5918
8338,1858.1316,1074.1423
8348,1858.3984,1075.6847
8358,1858.3984,1077.2185
8368,1858.1316,1078.7435
8377,1858.1316,1080.2599
8388,1858.1316,1081.7673
8398,1858.1316,1083.2656
8408,1858.1316,1084.7545
8417,1857.8646,1086.2341
8428,1858.3984,1087.7042
8438,1858.1316,1089.1646
8448,1857.8646,1090.615
8457,1857.8646,1092.0554
8467,1858.1316,1093.4857
8478,1858.1316,1094.9056
8489,1858.1316,1096.3152
8499,1858.1316,1097.7141
8509,1858.1316,1099.1023
8518,1858.1316,1100.4796
8528,1858.1316,1101.846
8539,1858.1316,1103.201
8549,1857.8646,1104.5449
8558,1858.1316,1105.8773
8568,1858.1316,1107.1981
8578,1858.3984,1108.5073
8589,1858.1316,1109.8047
8600,1858.1316,1111.09
8607,1858.1316,1112.3632
8617,1858.1316,1113.6243
8628,1858.1316,1114.8728
8638,1857.8646,1116.1089
8648,1857.8646,1117.3325
8658,1858.1316,1118.5433
8669,1858.3984,1119.7412
8678,1858.3984,1120.9263
8689,1857.8646,1122.098
8699,1858.1316,1123.2567
8708,1858.1316,1124.402
8719,1858.3984,1125.5338
8728,1858.1316,1126.6521
8739,1858.1316,1127.7566
8748,1858.1316,1128.8474
8757,1858.1316,1129.9242
8768,1858.3984,1130.987
8778,1858.1316,1132.0356
8789,1857.8646,1133.0702
8797,1858.1316,1134.0903
8808,1857.8646,1135.096
8817,1858.3984,1136.0872
8828,1858.1316,1137.0635
8839,1858.6654,1138.0253
8847,1858.1316,1138.9722
8859,1858.1316,1139.904
8868,1858.1316,1140.8208
8877,1858.3984,1141.7227
8889,1858.3984,1142.6091
8898,1857.8646,1143.4803
8907,1857.8646,1144.3362
8918,1857.8646,1145.1765
8927,1857.8646,1146.0012
8940,1857.8646,1146.8102
8947,1858.1316,1147.6035
8958,1857.8646,1148.381
8967,1858.3984,1149.1426
8979,1858.1316,1149.8882
8987,1858.1316,1150.6177
8998,1857.8646,1151.331
9008,1857.8646,1152.0283
9019,1858.1316,1152.7091
9028,1858.1316,1153.3738
9037,1858.1316,1154.0219
9048,1857.8646,1154.6536
9057,1858.1316,1155.2686
9069,1858.1316,1155.8672
9079,1858.1316,1156.449
9088,1857.5977,1157.0142
9098,1858.1316,1157.5624
9109,1858.1316,1158.0939
9117,1858.1316,1158.6084
9128,1858.3984,1159.106
9139,1857.8646,1159.5867
9149,1858.1316,1160.0503
9158,1858.1316,1160.4968
9169,1858.3984,1160.926
9177,1858.1316,1161.3383
9188,1858.1316,1161.7332
9199,1858.1316,1162.1108
9208,1857.8646,1162.4712
9217,1858.3984,1162.8142
9228,1858.1316,1163.1399
9238,1858.1316,1163.448
9249,1858.1316,1163.7388
9258,1858.1316,1164.0121
9267,1858.1316,1164.2678
9278,1858.1316,1164.5061
9287,1858.1316,1164.7268
9299,1858.1316,1164.9299
9308,1858.1316,1165.1156
9317,1858.3984,1165.2834
9329,1857.8646,1165.4338
9337,1857.8646,1165.5664
9349,1858.1316,1165.6814
9360,1858.3984,1165.7788
9368,1858.3984,1165.8584
9378,1858.1316,1165.9203
9388,1858.3984,1165.9646
9399,1858.1316,1165.9912
9408,1858.1316,1166.0
9417,1858.1316,1166.0
9426,1857.8646,1166.0
9437,1858.1316,1166.0
9447,1858.1316,1166.0
9459,1858.1316,1166.0
9469,1857.8646,1166.0
9479,1858.1316,1166.0
9488,1858.1316,1166.0
9497,1858.1316,1166.0
9508,1858.1316,1166.0
9518,1858.1316,1166.0
9528,1858.1316,1166.0
9539,1858.1316,1166.0
9547,1858.1316,1166.0
9559,1858.1316,1166.0
9568,1858.1316,1166.0
9577,1858.3984,1166.0
9588,1858.1316,1166.0
9600,1858.1316,1166.0
9610,1857.8646,1166.0
9618,1857.8646,1166.0
9629,1857.8646,1166.0
9638,1857.8646,1166.0
9650,1858.3984,1166.0
9658,1858.1316,1166.0
9669,1858.1316,1166.0
9678,1858.3984,1166.0
9687,1857.8646,1166.0
9697,1858.1316,1166.0
9707,1858.3984,1166.0
9719,1858.1316,1166.0
9729,1857.8646,1166.0
9737,1858.1316,1166.0
9747,1857.8646,1166.0
9758,1858.1316,1166.0
9767,1858.1316,1166.0
9778,1857.8646,1166.0
9788,1858.1316,1166.0
9800,1858.1316,1166.0
9808,1858.1316,1166.0
9817,1858.1316,1166.0
9828,1858.1316,1166.0
9837,1858.1316,1166.0
9848,1857.8646,1166.0
9858,1858.1316,1166.0
9868,1857.8646,1166.0
9877,1857.8646,1166.0
9887,1858.1316,1166.0
9898,1858.1316,1166.0
9908,1858.1316,1166.0
9918,1857.8646,1166.0
9928,1858.1316,1166.0
9938,1858.1316,1166.0
9949,1858.1316,1166.0
9958,1858.1316,1166.0
9967,1858.1316,1166.0
9978,1857.8646,1166.0
9989,1858.1316,1166.0
9999,1858.1316,1166.0
10009,1858.3984,1166.0
10019,1857.8646,1166.0
10027,1858.1316,1166.0
10039,1858.1316,1166.0
10049,1857.8646,1166.0
10059,1858.1316,1166.0
