Time,User,Target
5008,1631.0764,1596.0
5021,1633.0042,1593.0
5037,1633.0042,1590.0
5050,1625.2931,1587.0
5068,1625.2931,1584.0
5081,1611.7986,1581.0
5100,1611.7986,1578.0
5114,1605.5333,1575.0
5128,1605.5333,1572.0
5144,1594.9305,1569.0
5160,1594.9305,1566.0
5175,1595.4125,1563.0
5186,1595.4125,1560.0
5208,1601.1958,1557.0
5234,1600.7139,1554.0
5245,1600.7139,1551.0
5258,1600.7139,1548.0
5278,1597.3403,1545.0
5298,1590.1111,1542.0
5309,1590.1111,1539.0
5324,1590.1111,1536.0
5338,1584.3278,1533.0
5346,1584.3278,1530.0
5361,1567.9417,1527.0
5375,1567.9417,1524.0
5388,1539.507,1521.0
5405,1539.507,1518.0
5416,1539.507,1515.0
5434,1513.4819,1512.0
5447,1513.4819,1509.0
5461,1505.289,1506.0
5475,1505.289,1503.0
5487,1494.2042,1500.0
5502,1494.2042,1497.0
5514,1461.4319,1494.0
5526,1461.4319,1491.0
5541,1461.4319,1488.0
5553,1430.1056,1485.0
5570,1430.1056,1482.0
5580,1426.7319,1479.0
5595,1426.7319,1476.0
5611,1406.0083,1473.0
5626,1406.0083,1470.0
5642,1372.2722,1467.0
5656,1372.2722,1464.0
5676,1374.6819,1461.0
5690,1374.6819,1458.0
5704,1337.0903,1455.0
5724,1337.0903,1452.0
5746,1303.836,1449.0
5764,1312.0292,1446.0
5782,1312.0292,1443.0
5804,1315.8848,1440.0
5814,1315.8848,1437.0
5833,1327.9333,1434.0
5846,1327.9333,1431.0
5863,1345.7653,1428.0
5879,1345.7653,1425.0
5891,1363.5972,1422.0
5906,1363.5972,1419.0
5915,1363.5972,1416.0
5931,1367.9347,1413.0
5947,1389.1403,1410.0
5972,1389.1403,1407.0
5988,1393.4778,1404.0
6004,1393.4778,1401.0
6012,1379.0195,1398.0
6023,1379.0195,1395.0
6038,1379.0195,1392.0
6063,1400.7069,1389.0
6072,1426.25,1386.0
6082,1426.25,1383.0
